克洛尔,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,60,103,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
里斯基,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,61,104,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
卡比特,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,62,111,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
凯比,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,63,112,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
昆伊,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,64,113,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
凯比特,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,65,114,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
格尔顿,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,75,141,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
奇拉顿,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,76,142,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
齐尔格尔顿,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,77,143,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
pet14_4,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,78,144,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
修宝,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,93,171,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
卡拉宝斯,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,94,172,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
布克布克,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,95,173,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
多洛加,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,96,174,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_e_113_1昆依,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,119,113,1,1,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_e_113_2/3昆依,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,120,113,2,3,10,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_e_113_3/5昆依,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,121,113,3,5,10,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_e_114_1凯比特,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,122,114,1,1,2,1,1,-1,-1,0,1,1930,,,,,,,,,,300,,,,,,,,,
sai_e_114_2/3凯比特,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,123,114,2,3,10,1,1,-1,-1,0,1,1930,,,,,,,,,,300,,,,,,,,,
sai_e_114_3/5凯比特,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,124,114,3,5,10,1,1,-1,-1,0,1,1930,,,,,,,,,,300,,,,,,,,,
sai_e_51_1/2龟之盾,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,125,51,1,2,2,1,1,-1,-1,0,1,1732,,,,,,,,,,300,,,,,,,,,
sai_e_51_3/4龟之盾,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,126,51,3,4,5,1,1,-1,-1,0,1,1732,,,,,,,,,,300,,,,,,,,,
sai_e_51_4/6龟之盾,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,127,51,4,6,5,1,1,-1,-1,0,1,1732,,,,,,,,,,300,,,,,,,,,
sai_e_52_1/2绿龟,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,128,52,1,2,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_e_52_3/4绿龟,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,129,52,3,4,5,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_e_52_4/6绿龟,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,130,52,4,6,5,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_w_001_1乌力,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,140,1,1,1,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_w_001_2/3乌力,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,141,1,2,3,10,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_w_001_3/5乌力,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,142,1,3,5,10,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_w_003_1乌力斯坦,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,143,3,1,1,2,1,1,-1,-1,0,1,1612,,,,,,,,,,300,,,,,,,,,
sai_w_003_2/3乌力斯坦,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,144,3,2,3,10,1,1,-1,-1,0,1,1612,,,,,,,,,,300,,,,,,,,,
sai_w_003_3/5乌力斯坦,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,145,3,3,5,10,1,1,-1,-1,0,1,1612,,,,,,,,,,300,,,,,,,,,
sai_w_213_1/2多利凯拉,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,146,213,1,2,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_w_213_2/4多利凯拉,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,147,213,2,4,5,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_w_213_4/6多利凯拉,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,148,213,4,6,5,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_w_212_1/2贝恩达斯,at:15;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,149,212,1,2,2,1,1,-1,-1,0,1,2044,,,,,,,,,,300,,,,,,,,,
sai_w_212_2/4贝恩达斯,at:15;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,150,212,2,4,5,1,1,-1,-1,0,1,2044,,,,,,,,,,300,,,,,,,,,
sai_w_212_4/6贝恩达斯,at:15;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,151,212,4,6,5,1,1,-1,-1,0,1,2044,,,,,,,,,,300,,,,,,,,,
sai_f_331_10邦洛洛克斯,at:20;1;3|gu:1|es:1|wa:0;0;0;0;0;0;0;,,152,331,10,10,1,1,1,-1,-1,0,1,2320,,,,,,,,,,300,,,,,,,,,
sai_f_331_1邦洛洛克斯,at:10;1;1|gu:1|es:2|wa:0;0;0;0;0;0;0;,,153,331,1,1,1,1,1,-1,-1,0,1,2320,,,,,,,,,,300,,,,,,,,,
sai_n_011_1布比,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,156,11,1,1,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_n_011_8/10布比,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,157,11,8,10,5,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_n_011_9/11布比,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,158,11,9,11,3,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_n_011_10/12布比,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,159,11,10,12,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_n_013_1布伊,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,160,13,1,1,2,1,1,-1,-1,0,1,1642,,,,,,,,,,300,,,,,,,,,
sai_n_013_9/11布伊,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,161,13,9,11,5,1,1,-1,-1,0,1,1642,,,,,,,,,,300,,,,,,,,,
sai_n_013_10/12布伊,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,163,13,10,12,3,1,1,-1,-1,0,1,1643,,,,,,,,,,300,,,,,,,,,
sai_n_013_11/13布伊,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,164,13,11,13,5,1,1,-1,-1,0,1,1643,,,,,,,,,,300,,,,,,,,,
sai_n_072_1呼拔拔,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,165,72,1,1,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_n_072_10/13呼拔拔,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,167,72,10,13,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_n_072_12/15呼拔拔,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,168,72,12,15,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_n_072_14/17呼拔拔,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,169,72,14,17,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_n_074_1鲁尼帖斯,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,170,74,1,1,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_n_074_11/14鲁尼帖斯,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,171,74,11,14,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_n_074_13/16鲁尼帖斯,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,172,74,13,16,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_n_074_15/18鲁尼帖斯,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,173,74,15,18,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_d_063_1特洛昆,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,174,63,1,1,2,1,1,-1,-1,0,1,1768,,,,,,,,,,300,,,,,,,,,
sai_d_063_10/14特洛昆,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,175,63,10,14,5,1,1,-1,-1,0,1,1769,,,,,,,,,,300,,,,,,,,,
sai_d_063_12/16特洛昆,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,176,63,12,16,5,1,1,-1,-1,0,1,1769,,,,,,,,,,300,,,,,,,,,
sai_d_063_16/20特洛昆,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,177,63,16,20,5,1,1,-1,-1,0,1,1769,,,,,,,,,,300,,,,,,,,,
sai_d_064_1达克尔,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,178,64,1,1,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_d_064_9/13达克尔,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,179,64,9,13,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_d_064_11/15达克尔,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,180,64,11,15,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_d_064_15/19达克尔,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,181,64,15,19,5,1,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_n_291_1火鸡,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,190,291,1,1,2,1,1,-1,-1,0,1,2230,,,,,,,,,,300,,,,,,,,,
sai_n_291_8/10火鸡,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,191,291,8,10,5,1,1,-1,-1,0,1,2230,,,,,,,,,,300,,,,,,,,,
sai_n_291_10/12火鸡,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,192,291,10,12,5,1,1,-1,-1,0,1,2213,,,,,,,,,,300,,,,,,,,,
sai_n_291_12/14火鸡,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,193,291,12,14,5,1,1,-1,-1,0,1,2213,,,,,,,,,,300,,,,,,,,,
sai_n_294_1奇宝,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,194,294,1,1,2,1,1,-1,-1,0,1,2230,,,,,,,,,,3300,,,,,,,,,
sai_n_294_9/11奇宝,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,195,294,9,11,5,1,1,-1,-1,0,1,2230,,,,,,,,,,300,,,,,,,,,
sai_n_294_11/13奇宝,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,196,294,11,13,5,1,1,-1,-1,0,1,2231,,,,,,,,,,300,,,,,,,,,
sai_n_294_13/15奇宝,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,197,294,13,15,5,1,1,-1,-1,0,1,2231,,,,,,,,,,300,,,,,,,,,
坏心眼的愿藏,at:5;1;1|gu:1|es:0|wa:3;0;0;0;0;0;0;,,253,500,14,15,1,1,1,0,-1,1,0,2438,,,,,,,,,,10,,,,,,,,,
呼拔雄,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,254,501,10,13,1,1,1,0,-1,0,0,,,,,,,,,,,,,,,,,,,,
sai_ei_001_15/20乌力,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,255,1,15,20,10,10,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_ei_003_15/20乌力斯坦,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,256,3,15,20,10,10,1,-1,-1,0,1,1613,,,,,,,,,,300,,,,,,,,,
sai_wi_111_1卡比特,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,257,111,1,1,2,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_wi_111_15/20卡比特,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,258,111,15,20,10,10,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_wi_113_15/20昆依,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,259,113,15,20,10,10,1,-1,-1,0,1,1235,,,,,,,,,,300,,,,,,,,,
sai_wi_114_15/20凯比特,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,260,114,15,20,10,10,1,-1,-1,0,1,1931,,,,,,,,,,300,,,,,,,,,
sai_sf_213_6/8多利凯拉,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,261,213,6,8,5,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
sai_sf_212_5/7贝恩达斯,at:15;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,262,212,5,7,5,1,1,-1,-1,0,1,2044,,,,,,,,,,300,,,,,,,,,
sai_sf_051_6/8,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,263,51,6,8,5,1,1,-1,-1,0,1,1732,,,,,,,,,,300,,,,,,,,,
sai_sf_052_5/7,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,265,52,5,7,5,1,1,-1,-1,0,1,1234,,,,,,,,,,300,,,,,,,,,
dan_1_01_041_1,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,266,41,1,1,2,1,1,-1,-1,0,1,1708,,,,,,,,,,300,,,,,,,,,
dan_1_00_051_20/22,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,267,51,20,22,10,1,1,-1,-1,0,1,1734,,,,,,,,,,300,,,,,,,,,
dan_1_00_051_21/23,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,268,51,21,23,10,1,1,-1,-1,0,1,1734,,,,,,,,,,300,,,,,,,,,
dan_1_00_051_21/23,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,269,51,21,23,10,1,1,-1,-1,0,1,1734,,,,,,,,,,300,,,,,,,,,
dan_1_00_051_28/30,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,270,51,28,30,10,1,1,-1,-1,0,1,1734,,,,,,,,,,300,,,,,,,,,
dan_1_01_042_1,at:15;1;1|gu:2|es:0|wa:0;0;0;0;0;0;0;,,271,42,1,1,2,1,1,-1,-1,0,1,1234,,,,,,,,,,200,,,,,,,,,
dan_1_00_052_20/22,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,272,52,20,22,10,1,1,-1,-1,0,1,1236,1572,,,,,,,,,200,20,,,,,,,,
dan_1_00_052_21/23,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,273,52,21,23,10,1,1,-1,-1,0,1,1236,,,,,,,,,,300,,,,,,,,,
dan_1_00_052_21/23,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,274,52,21,23,10,1,1,-1,-1,0,1,1236,,,,,,,,,,300,,,,,,,,,
dan_1_00_052_28/30,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,275,52,28,30,10,1,1,-1,-1,0,1,1236,,,,,,,,,,300,,,,,,,,,
dan_1_00_41_22/24,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,278,41,22,24,5,1,1,-1,-1,0,1,1710,,,,,,,,,,300,,,,,,,,,
dan_1_00_41_25/27,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,280,41,25,27,5,1,1,-1,-1,0,1,1710,,,,,,,,,,300,,,,,,,,,
dan_1_00_42_22/24,at:20;1;1|gu:1|es:1|wa:0;0;2;0;0;0;0;,,282,42,22,24,5,1,1,-1,-1,0,1,1236,,,,,,,,,,200,,,,,,,,,
dan_1_00_42_25/27,at:30;1;1|gu:1|es:1|wa:0;0;5;0;0;0;0;,,283,42,25,27,5,1,1,-1,-1,0,1,1236,,,,,,,,,,200,,,,,,,,,
dan_1_01_041_20/21,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,285,41,20,21,3,1,1,-1,-1,0,1,1710,,,,,,,,,,300,,,,,,,,,
dan_1_01_041_21/23,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,286,41,21,23,4,1,1,-1,-1,0,1,1710,,,,,,,,,,300,,,,,,,,,
dan_1_01_041_23/25,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,287,41,23,25,3,1,1,-1,-1,0,1,1710,,,,,,,,,,300,,,,,,,,,
dan_1_01_042_20/23,at:20;1;1|gu:1|es:1|wa:0;0;1;0;0;0;0;,,289,42,20,23,3,1,1,-1,-1,0,1,1247,,,,,,,,,,200,,,,,,,,,
