特洛金Lv1斧头,特洛金Lv1斧头,攻 +12 防 -4 敏 -4          昏睡的精灵 Lv1,,,,,,,,,,,,,,17,20012,560,1,0,0,10,-1,,,,,,,200000,200000,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,6,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,30,骨,30,,,昏睡,30,,
特洛金Lv1斧头,特洛金Lv1斧头,攻 +12 防 -4 敏 -4          昏睡的精灵 Lv1,,,,,,,,,,,,,,18,20012,560,1,0,0,10,-1,,,,,,,200000,200000,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,6,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,30,骨,30,,,昏睡,30,,
特洛金Lv1斧头,特洛金Lv1斧头,攻 +12 防 -4 敏 -4          昏睡的精灵 Lv1,,,,,,,,,,,,,,19,20012,560,1,0,0,10,-1,,,,,,,200000,200000,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,6,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,30,骨,30,,,昏睡,30,,
轻的斧头,轻的斧头,攻 +19 防 -7 敏 -6,,,,,,,,,,,,,,20,20000,1040,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,19,19,-7,-7,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,,,,
贝诺美斯Lv2斧头,贝诺美斯Lv2斧头,攻 +18 防 -6 敏 -6          猛毒的精灵 Lv2,,,,,,,,,,,,,,21,20002,1400,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,毒,65,,
威金尼尔Lv2斧头,威金尼尔Lv2斧头,攻 +18 防 -6 敏 -6          硬化的精灵 Lv2,,,,,,,,,,,,,,22,20002,1340,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,石化,65,,
迪所斯Lv2斧头,迪所斯Lv2斧头,攻 +18 防 -6 敏 -6          混乱的精灵Lv2,,,,,,,,,,,,,,23,20002,1280,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,混乱,65,,
莱伊卡Lv2斧头,莱伊卡Lv2斧头,攻 +18 防 -6 敏 -6          酒的精灵 Lv2,,,,,,,,,,,,,,24,20002,1280,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,酒醉,65,,
特洛西Lv2斧头,特洛西Lv2斧头,攻 +18 防 -6 敏 -6          睡眠的精灵 Lv2,,,,,,,,,,,,,,25,20002,1400,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,昏睡,65,,
特洛西Lv2斧头,特洛西Lv2斧头,攻 +18 防 -6 敏 -6          睡眠的精灵 Lv2,,,,,,,,,,,,,,26,20002,1400,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,昏睡,65,,
特洛西Lv2斧头,特洛西Lv2斧头,攻 +18 防 -6 敏 -6          睡眠的精灵 Lv2,,,,,,,,,,,,,,27,20002,1400,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,昏睡,65,,
特洛西Lv2斧头,特洛西Lv2斧头,攻 +18 防 -6 敏 -6          睡眠的精灵 Lv2,,,,,,,,,,,,,,28,20002,1400,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,昏睡,65,,
特洛西Lv2斧头,特洛西Lv2斧头,攻 +18 防 -6 敏 -6          睡眠的精灵 Lv2,,,,,,,,,,,,,,29,20002,1400,1,0,0,15,-1,,,,,,,200000,200000,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,65,木,65,,,昏睡,65,,
重的斧头,重的斧头,攻 +27 防 -9 敏 -10,,,,,,,,,,,,,,30,20016,2990,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,27,27,-9,-9,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,石,125,木,125,,,,,,
贝洛萨Lv2斧头,贝洛萨Lv2斧头,攻 +24 防 -8 敏 -8          毒雾的精灵 Lv2,,,,,,,,,,,,,,31,20007,4190,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,136,0,8,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,毒,125,,
威金娜斯Lv2斧头,威金娜斯Lv2斧头,攻 +24 防 -8 敏 -8          石化的精灵 Lv2,,,,,,,,,,,,,,32,20007,3990,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,156,0,7,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,石化,125,,
贝所金Lv2斧头,贝所金Lv2斧头,攻 +24 防 -8 敏 -8          混迷的精灵 Lv2,,,,,,,,,,,,,,33,20007,3790,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,166,0,6,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,混乱,125,,
莱伊萨Lv2斧头,莱伊萨Lv2斧头,攻 +24 防 -8 敏 -8          酩酊的精灵Lv2,,,,,,,,,,,,,,34,20007,3790,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,176,0,6,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,酒醉,125,,
特洛金Lv2斧头,特洛金Lv2斧头,攻 +24 防 -8 敏 -8          昏睡的精灵 Lv2,,,,,,,,,,,,,,35,20007,4190,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,昏睡,125,,
特洛金Lv2斧头,特洛金Lv2斧头,攻 +24 防 -8 敏 -8          昏睡的精灵 Lv2,,,,,,,,,,,,,,36,20007,4190,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,昏睡,125,,
特洛金Lv2斧头,特洛金Lv2斧头,攻 +24 防 -8 敏 -8          昏睡的精灵 Lv2,,,,,,,,,,,,,,37,20007,4190,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,昏睡,125,,
特洛金Lv2斧头,特洛金Lv2斧头,攻 +24 防 -8 敏 -8          昏睡的精灵 Lv2,,,,,,,,,,,,,,38,20007,4190,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,昏睡,125,,
特洛金Lv2斧头,特洛金Lv2斧头,攻 +24 防 -8 敏 -8          昏睡的精灵 Lv2,,,,,,,,,,,,,,39,20007,4190,1,0,0,20,-1,,,,,,,200000,200000,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,125,骨,125,,,昏睡,125,,
大的斧头,大的斧头,攻 +32 防 -11 敏 -11,,,,,,,,,,,,,,40,20015,6500,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,32,32,-11,-11,-11,-11,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,,,,
贝诺美斯Lv3斧头,贝诺美斯Lv3斧头,攻 +30 防 -10 敏 -10        猛毒的精灵 Lv3,,,,,,,,,,,,,,41,20017,7700,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,毒,205,,
威金尼尔Lv3斧头,威金尼尔Lv3斧头,攻 +30 防 -10 敏 -10        硬化的精灵 Lv3,,,,,,,,,,,,,,42,20017,7500,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,石化,205,,
迪所斯Lv3斧头,迪所斯Lv3斧头,攻 +30 防 -10 敏 -10        混乱的精灵 Lv3,,,,,,,,,,,,,,43,20017,7300,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,混乱,205,,
莱伊卡Lv3斧头,莱伊卡Lv3斧头,攻 +30 防 -10 敏 -10        酒的精灵 Lv3,,,,,,,,,,,,,,44,20017,7300,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,酒醉,205,,
特洛西Lv3斧头,特洛西Lv3斧头,攻 +30 防 -10 敏 -10        睡眠的精灵 Lv3,,,,,,,,,,,,,,45,20017,7700,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,昏睡,205,,
特洛西Lv3斧头,特洛西Lv3斧头,攻 +30 防 -10 敏 -10        睡眠的精灵 Lv3,,,,,,,,,,,,,,46,20017,7700,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,昏睡,205,,
特洛西Lv3斧头,特洛西Lv3斧头,攻 +30 防 -10 敏 -10        睡眠的精灵 Lv3,,,,,,,,,,,,,,47,20017,7700,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,昏睡,205,,
特洛西Lv3斧头,特洛西Lv3斧头,攻 +30 防 -10 敏 -10        睡眠的精灵 Lv3,,,,,,,,,,,,,,48,20017,7700,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,昏睡,205,,
特洛西Lv3斧头,特洛西Lv3斧头,攻 +30 防 -10 敏 -10        睡眠的精灵 Lv3,,,,,,,,,,,,,,49,20017,7700,1,0,0,25,-1,,,,,,,200000,200000,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,205,木,205,,,昏睡,205,,
硬的斧头,硬的斧头,攻 +37 防 -12 敏 -12,,,,,,,,,,,,,,50,20018,11050,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,37,37,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,石,305,木,305,,,,,,
贝洛萨Lv3斧头,贝洛萨Lv3斧头,攻 +35 防 -12 敏 -12        毒雾的精灵 Lv3,,,,,,,,,,,,,,51,20014,14650,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,137,0,10,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,毒,305,,
威金娜斯Lv3斧头,威金娜斯Lv3斧头,攻 +35 防 -12 敏 -12        石化的精灵 Lv3,,,,,,,,,,,,,,52,20014,14050,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,157,0,9,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,石化,305,,
贝所金Lv3斧头,贝所金Lv3斧头,攻 +35 防 -12 敏 -12        混迷的精灵 Lv3,,,,,,,,,,,,,,53,20014,13450,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,167,0,8,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,混乱,305,,
莱伊萨Lv3斧头,莱伊萨Lv3斧头,攻 +35 防 -12 敏 -12        酩酊的精灵 Lv3,,,,,,,,,,,,,,54,20014,13450,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,177,0,8,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,酒醉,305,,
特洛金Lv3斧头,特洛金Lv3斧头,攻 +35 防 -12 敏 -12        昏睡的精灵 Lv3,,,,,,,,,,,,,,55,20014,14650,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,昏睡,305,,
特洛金Lv3斧头,特洛金Lv3斧头,攻 +35 防 -12 敏 -12        昏睡的精灵 Lv3,,,,,,,,,,,,,,56,20014,14650,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,昏睡,305,,
特洛金Lv3斧头,特洛金Lv3斧头,攻 +35 防 -12 敏 -12        昏睡的精灵 Lv3,,,,,,,,,,,,,,57,20014,14650,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,昏睡,305,,
特洛金Lv3斧头,特洛金Lv3斧头,攻 +35 防 -12 敏 -12        昏睡的精灵 Lv3,,,,,,,,,,,,,,58,20014,14650,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,昏睡,305,,
特洛金Lv3斧头,特洛金Lv3斧头,攻 +35 防 -12 敏 -12        昏睡的精灵 Lv3,,,,,,,,,,,,,,59,20014,14650,1,0,0,30,-1,,,,,,,300000,300000,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,305,骨,305,,,昏睡,305,,
强的斧头,强的斧头,攻 +43 防 -14 敏 -14,,,,,,,,,,,,,,60,20023,16900,1,0,0,35,-1,,,,,,,300000,300000,,,,1,1,43,43,-14,-14,-14,-14,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,石,425,木,425,,,,,,
贝诺美斯Lv4斧头,贝诺美斯Lv4斧头,攻 +41 防 -13 敏 -13        猛毒的精灵 Lv4,,,,,,,,,,,,,,61,20019,19420,1,0,0,35,-1,,,,,,,300000,300000,,,,1,1,41,41,-13,-13,-13,-13,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,石,425,木,425,,,毒,425,,
